imdb_code,name,year,world_collection,int_collection,dom_collection,url
tt2387499,Keeping Up with the Joneses,2016,29918745,15014319.0,14904426.0,https://www.boxofficemojo.com/title/tt2387499/?ref_=bo_gr_ti
tt1619029,Jackie,2016,29777777,15817383.0,13960394.0,https://www.boxofficemojo.com/title/tt1619029/?ref_=bo_gr_ti
tt2461150,Masterminds,2016,29674699,12306677.0,17368022.0,https://www.boxofficemojo.com/title/tt2461150/?ref_=bo_gr_ti
tt5653294,Flight Crew,2016,29171110,29171110.0,,https://www.boxofficemojo.com/title/tt5653294/?ref_=bo_gr_ti
tt5157456,Viking,2016,29161298,29161298.0,,https://www.boxofficemojo.com/title/tt5157456/?ref_=bo_gr_ti
tt4169250,M.S. Dhoni: The Untold Story,2016,28903047,27101497.0,1801550.0,https://www.boxofficemojo.com/title/tt4169250/?ref_=bo_gr_ti
tt3495026,Fan,2016,28240000,25940000.0,2300000.0,https://www.boxofficemojo.com/title/tt3495026/?ref_=bo_gr_ti
tt5477354,"Yôkai Watch: the Movie: The Flying Whale and the Grand Adventure of the Double Worlds, Meow!",2016,28110245,28110245.0,,https://www.boxofficemojo.com/title/tt5477354/?ref_=bo_gr_ti
tt5500148,Welcome to Germany,2016,28036021,28036021.0,,https://www.boxofficemojo.com/title/tt5500148/?ref_=bo_gr_ti
tt3381008,The Brothers Grimsby,2016,27979040,21104203.0,6874837.0,https://www.boxofficemojo.com/title/tt3381008/?ref_=bo_gr_ti
tt5562066,When Larry Meets Mary,2016,27863090,27863090.0,,https://www.boxofficemojo.com/title/tt5562066/?ref_=bo_gr_ti
tt5769516,Yesterday Once More,2016,27411872,27411872.0,,https://www.boxofficemojo.com/title/tt5769516/?ref_=bo_gr_ti
tt2547584,The Light Between Oceans,2016,25975621,13429642.0,12545979.0,https://www.boxofficemojo.com/title/tt2547584/?ref_=bo_gr_ti
tt2800050,A Beautiful Planet,2016,25730120,10079505.0,15650615.0,https://www.boxofficemojo.com/title/tt2800050/?ref_=bo_gr_ti
tt6167014,Mr. Donkey,2016,25537759,25181504.0,356255.0,https://www.boxofficemojo.com/title/tt6167014/?ref_=bo_gr_ti
tt4629266,Born in China,2016,25081168,11207957.0,13873211.0,https://www.boxofficemojo.com/title/tt4629266/?ref_=bo_gr_ti
tt3499096,Race,2016,25070261,5864054.0,19206207.0,https://www.boxofficemojo.com/title/tt3499096/?ref_=bo_gr_ti
tt5842624,Call of Heroes,2016,25040561,25040561.0,,https://www.boxofficemojo.com/title/tt5842624/?ref_=bo_gr_ti
tt1124037,Free State of Jones,2016,25035950,4225914.0,20810036.0,https://www.boxofficemojo.com/title/tt1124037/?ref_=bo_gr_ti
tt3553442,Whiskey Tango Foxtrot,2016,24972139,1888805.0,23083334.0,https://www.boxofficemojo.com/title/tt3553442/?ref_=bo_gr_ti
tt6054290,Soulmate,2016,24864375,24864375.0,,https://www.boxofficemojo.com/title/tt6054290/?ref_=bo_gr_ti
tt4685554,The Snow Queen 3: Fire and Ice,2016,24644317,24644317.0,,https://www.boxofficemojo.com/title/tt4685554/?ref_=bo_gr_ti
tt4824308,God's Not Dead 2,2016,24487848,3713273.0,20774575.0,https://www.boxofficemojo.com/title/tt4824308/?ref_=bo_gr_ti
tt4979860,Camping 3,2016,24224579,24224579.0,,https://www.boxofficemojo.com/title/tt4979860/?ref_=bo_gr_ti
tt4276820,The Founder,2016,24121245,11335192.0,12786053.0,https://www.boxofficemojo.com/title/tt4276820/?ref_=bo_gr_ti
tt1798603,Bad Santa 2,2016,24079268,6297090.0,17782178.0,https://www.boxofficemojo.com/title/tt1798603/?ref_=bo_gr_ti
tt5503266,Spirits' Homecoming,2016,23857217,23731601.0,125616.0,https://www.boxofficemojo.com/title/tt5503266/?ref_=bo_gr_ti
tt0490215,Silence,2016,23834809,16734632.0,7100177.0,https://www.boxofficemojo.com/title/tt0490215/?ref_=bo_gr_ti
tt4669186,Kevin Hart: What Now?,2016,23591043,,23591043.0,https://www.boxofficemojo.com/title/tt4669186/?ref_=bo_gr_ti
tt5259966,No manches Frida,2016,23540937,12012324.0,11528613.0,https://www.boxofficemojo.com/title/tt5259966/?ref_=bo_gr_ti
tt4981636,Middle School: The Worst Years of My Life,2016,23316139,3308990.0,20007149.0,https://www.boxofficemojo.com/title/tt4981636/?ref_=bo_gr_ti
tt1712261,Triple 9,2016,23177948,10538651.0,12639297.0,https://www.boxofficemojo.com/title/tt1712261/?ref_=bo_gr_ti
tt2822672,Rock Dog,2016,23157646,13737100.0,9420546.0,https://www.boxofficemojo.com/title/tt2822672/?ref_=bo_gr_ti
tt3797868,The Choice,2016,23079932,4349041.0,18730891.0,https://www.boxofficemojo.com/title/tt3797868/?ref_=bo_gr_ti
tt5253294,Penny Pincher!,2016,22955486,22955486.0,,https://www.boxofficemojo.com/title/tt5253294/?ref_=bo_gr_ti
tt4698684,Hunt for the Wilderpeople,2016,22835917,17630449.0,5205468.0,https://www.boxofficemojo.com/title/tt4698684/?ref_=bo_gr_ti
tt4171876,Sweet Sixteen,2016,22819702,22785375.0,34327.0,https://www.boxofficemojo.com/title/tt4171876/?ref_=bo_gr_ti
tt3553976,Captain Fantastic,2016,23123592,17243757.0,5879835.0,https://www.boxofficemojo.com/title/tt3553976/?ref_=bo_gr_ti
tt2361317,Live by Night,2016,22678555,12300000.0,10378555.0,https://www.boxofficemojo.com/title/tt2361317/?ref_=bo_gr_ti
tt4326444,Julieta,2016,22468044,20977096.0,1490948.0,https://www.boxofficemojo.com/title/tt4326444/?ref_=bo_gr_ti
tt5526456,Kureyon Shinchan: Bakusui! Yumemî wârudo daitotsugeki!,2016,21611358,21611358.0,,https://www.boxofficemojo.com/title/tt5526456/?ref_=bo_gr_ti
tt6449506,Love Studio,2016,21590285,21590285.0,,https://www.boxofficemojo.com/title/tt6449506/?ref_=bo_gr_ti
tt3068194,Love & Friendship,2016,21401949,7385381.0,14016568.0,https://www.boxofficemojo.com/title/tt3068194/?ref_=bo_gr_ti
tt1355631,The Infiltrator,2016,21011110,5574302.0,15436808.0,https://www.boxofficemojo.com/title/tt1355631/?ref_=bo_gr_ti
tt4139124,Keanu,2016,20651333,59480.0,20591853.0,https://www.boxofficemojo.com/title/tt4139124/?ref_=bo_gr_ti
tt6067462,Cock and Bull,2016,20490872,20408094.0,82778.0,https://www.boxofficemojo.com/title/tt6067462/?ref_=bo_gr_ti
tt4842648,Botanical Books,2016,20084530,20084530.0,,https://www.boxofficemojo.com/title/tt4842648/?ref_=bo_gr_ti
tt5599016,Shui zhai wo shang pu de xiong di,2016,20069212,20069212.0,,https://www.boxofficemojo.com/title/tt5599016/?ref_=bo_gr_ti
tt6448376,Mr. Highheels,2016,20003919,20003919.0,,https://www.boxofficemojo.com/title/tt6448376/?ref_=bo_gr_ti
tt5465996,Go Fighting: Royal Treasure,2016,19800195,19800195.0,,https://www.boxofficemojo.com/title/tt5465996/?ref_=bo_gr_ti
tt5882398,Warkop DKI Reborn: Jangkrik Boss Part 1,2016,19608000,19608000.0,,https://www.boxofficemojo.com/title/tt5882398/?ref_=bo_gr_ti
tt4769824,In This Corner of the World,2016,19496308,19324161.0,172147.0,https://www.boxofficemojo.com/title/tt4769824/?ref_=bo_gr_ti
tt1878870,The Edge of Seventeen,2016,19370020,4938387.0,14431633.0,https://www.boxofficemojo.com/title/tt1878870/?ref_=bo_gr_ti
tt6388082,My Annoying Brother,2016,19162324,19110328.0,51996.0,https://www.boxofficemojo.com/title/tt6388082/?ref_=bo_gr_ti
tt5058340,Death Note: Light Up the New World,2016,19117022,19117022.0,,https://www.boxofficemojo.com/title/tt5058340/?ref_=bo_gr_ti
tt5665040,Suddenly Seventeen,2015,18652886,18652886.0,,https://www.boxofficemojo.com/title/tt5665040/?ref_=bo_gr_ti
tt2441982,The Visitors: Bastille Day,2016,18552314,18552314.0,,https://www.boxofficemojo.com/title/tt2441982/?ref_=bo_gr_ti
tt4623812,The Wasted Times,2016,18345372,17958832.0,386540.0,https://www.boxofficemojo.com/title/tt4623812/?ref_=bo_gr_ti
tt5918028,Asura,2016,18300843,18125141.0,175702.0,https://www.boxofficemojo.com/title/tt5918028/?ref_=bo_gr_ti
